Tournament,Label,Model,Num_Features,Features,Num_CV_Folds,Train_R2,Test_R2,Train_RMSE,Test_RMSE,Train_Acc,Test_Acc
W,adj_score_diff,LinearRegression(n_jobs=-1),62,"['A_1_pos_game_ratio', 'A_1_pos_loss_missing', 'A_1_pos_win_missing', 'A_1_pos_win_ratio', 'A_PlayIn', 'A_Seed', 'A_away_win_ratio', 'A_home_win_ratio', 'A_max_loss_diff', 'A_max_win_diff', 'A_mean_diff', 'A_mean_papg', 'A_mean_ppg', 'A_neutral_win_ratio', 'A_num_games', 'A_ot_loss_missing', 'A_ot_ratio', 'A_ot_win_missing', 'A_ot_win_ratio', 'A_recent_mean_pts_against', 'A_recent_mean_pts_for', 'A_recent_mean_score_diff', 'A_recent_std_pts_against', 'A_recent_std_pts_for', 'A_recent_std_score_diff', 'A_recent_win_ratio', 'A_std_diff', 'A_std_papg', 'A_std_ppg', 'A_win_ratio', 'B_1_pos_game_ratio', 'B_1_pos_loss_missing', 'B_1_pos_win_missing', 'B_1_pos_win_ratio', 'B_PlayIn', 'B_Seed', 'B_away_win_ratio', 'B_home_win_ratio', 'B_max_loss_diff', 'B_max_win_diff', 'B_mean_diff', 'B_mean_papg', 'B_mean_ppg', 'B_neutral_win_ratio', 'B_num_games', 'B_ot_loss_missing', 'B_ot_ratio', 'B_ot_win_missing', 'B_ot_win_ratio', 'B_recent_mean_pts_against', 'B_recent_mean_pts_for', 'B_recent_mean_score_diff', 'B_recent_std_pts_against', 'B_recent_std_pts_for', 'B_recent_std_score_diff', 'B_recent_win_ratio', 'B_std_diff', 'B_std_papg', 'B_std_ppg', 'B_win_ratio', 'A_Loc_A', 'A_Loc_H']",5,0.6579872172045473,0.6242498849271538,12.17574912057735,12.747932111049732,0.795641580975822,0.7814339336341493
W,adj_score_diff,LinearRegression(n_jobs=-1),37,"['A_1_pos_loss_missing', 'A_1_pos_win_missing', 'A_ot_loss_missing', 'A_ot_win_missing', 'A_PlayIn', 'B_1_pos_loss_missing', 'B_1_pos_win_missing', 'B_ot_loss_missing', 'B_ot_win_missing', 'B_PlayIn', 'A_Loc_A', 'A_Loc_H', '1_pos_game_ratio_diff', '1_pos_win_ratio_diff', 'Seed_diff', 'away_win_ratio_diff', 'home_win_ratio_diff', 'max_loss_diff_diff', 'max_win_diff_diff', 'mean_diff_diff', 'mean_papg_diff', 'mean_ppg_diff', 'neutral_win_ratio_diff', 'num_games_diff', 'ot_ratio_diff', 'ot_win_ratio_diff', 'recent_mean_pts_against_diff', 'recent_mean_pts_for_diff', 'recent_mean_score_diff_diff', 'recent_std_pts_against_diff', 'recent_std_pts_for_diff', 'recent_std_score_diff_diff', 'recent_win_ratio_diff', 'std_diff_diff', 'std_papg_diff', 'std_ppg_diff', 'win_ratio_diff']",5,0.6544864459967752,0.6356836028224985,12.238461519136669,12.550268457679778,0.7926407493164059,0.7871201533362616
W,adj_score_diff,RandomForestRegressor(n_jobs=-1),62,"['A_1_pos_game_ratio', 'A_1_pos_loss_missing', 'A_1_pos_win_missing', 'A_1_pos_win_ratio', 'A_PlayIn', 'A_Seed', 'A_away_win_ratio', 'A_home_win_ratio', 'A_max_loss_diff', 'A_max_win_diff', 'A_mean_diff', 'A_mean_papg', 'A_mean_ppg', 'A_neutral_win_ratio', 'A_num_games', 'A_ot_loss_missing', 'A_ot_ratio', 'A_ot_win_missing', 'A_ot_win_ratio', 'A_recent_mean_pts_against', 'A_recent_mean_pts_for', 'A_recent_mean_score_diff', 'A_recent_std_pts_against', 'A_recent_std_pts_for', 'A_recent_std_score_diff', 'A_recent_win_ratio', 'A_std_diff', 'A_std_papg', 'A_std_ppg', 'A_win_ratio', 'B_1_pos_game_ratio', 'B_1_pos_loss_missing', 'B_1_pos_win_missing', 'B_1_pos_win_ratio', 'B_PlayIn', 'B_Seed', 'B_away_win_ratio', 'B_home_win_ratio', 'B_max_loss_diff', 'B_max_win_diff', 'B_mean_diff', 'B_mean_papg', 'B_mean_ppg', 'B_neutral_win_ratio', 'B_num_games', 'B_ot_loss_missing', 'B_ot_ratio', 'B_ot_win_missing', 'B_ot_win_ratio', 'B_recent_mean_pts_against', 'B_recent_mean_pts_for', 'B_recent_mean_score_diff', 'B_recent_std_pts_against', 'B_recent_std_pts_for', 'B_recent_std_score_diff', 'B_recent_win_ratio', 'B_std_diff', 'B_std_papg', 'B_std_ppg', 'B_win_ratio', 'A_Loc_A', 'A_Loc_H']",5,0.94555984851252,0.611157458587941,4.857876239181945,12.965722868416451,0.9496217632925232,0.7732160683624165
W,adj_score_diff,RandomForestRegressor(n_jobs=-1),37,"['A_1_pos_loss_missing', 'A_1_pos_win_missing', 'A_ot_loss_missing', 'A_ot_win_missing', 'A_PlayIn', 'B_1_pos_loss_missing', 'B_1_pos_win_missing', 'B_ot_loss_missing', 'B_ot_win_missing', 'B_PlayIn', 'A_Loc_A', 'A_Loc_H', '1_pos_game_ratio_diff', '1_pos_win_ratio_diff', 'Seed_diff', 'away_win_ratio_diff', 'home_win_ratio_diff', 'max_loss_diff_diff', 'max_win_diff_diff', 'mean_diff_diff', 'mean_papg_diff', 'mean_ppg_diff', 'neutral_win_ratio_diff', 'num_games_diff', 'ot_ratio_diff', 'ot_win_ratio_diff', 'recent_mean_pts_against_diff', 'recent_mean_pts_for_diff', 'recent_mean_score_diff_diff', 'recent_std_pts_against_diff', 'recent_std_pts_for_diff', 'recent_std_score_diff_diff', 'recent_win_ratio_diff', 'std_diff_diff', 'std_papg_diff', 'std_ppg_diff', 'win_ratio_diff']",5,0.946739597642446,0.6156201587647712,4.805068698260065,12.89052364720411,0.951674353593654,0.7662720121391207
W,adj_score_diff,"XGBRegressor(base_score=0.5, booster='gbtree', colsample_bylevel=1,
             colsample_bynode=1, colsample_bytree=1, gamma=0, gpu_id=-1,
             importance_type='gain', interaction_constraints='',
             learning_rate=0.300000012, max_delta_step=0, max_depth=6,
             min_child_weight=1, missing=nan, monotone_constraints='()',
             n_estimators=100, n_jobs=-1, num_parallel_tree=1, random_state=0,
             reg_alpha=0, reg_lambda=1, scale_pos_weight=1, subsample=1,
             tree_method='exact', validate_parameters=1, verbosity=None)",62,"['A_1_pos_game_ratio', 'A_1_pos_loss_missing', 'A_1_pos_win_missing', 'A_1_pos_win_ratio', 'A_PlayIn', 'A_Seed', 'A_away_win_ratio', 'A_home_win_ratio', 'A_max_loss_diff', 'A_max_win_diff', 'A_mean_diff', 'A_mean_papg', 'A_mean_ppg', 'A_neutral_win_ratio', 'A_num_games', 'A_ot_loss_missing', 'A_ot_ratio', 'A_ot_win_missing', 'A_ot_win_ratio', 'A_recent_mean_pts_against', 'A_recent_mean_pts_for', 'A_recent_mean_score_diff', 'A_recent_std_pts_against', 'A_recent_std_pts_for', 'A_recent_std_score_diff', 'A_recent_win_ratio', 'A_std_diff', 'A_std_papg', 'A_std_ppg', 'A_win_ratio', 'B_1_pos_game_ratio', 'B_1_pos_loss_missing', 'B_1_pos_win_missing', 'B_1_pos_win_ratio', 'B_PlayIn', 'B_Seed', 'B_away_win_ratio', 'B_home_win_ratio', 'B_max_loss_diff', 'B_max_win_diff', 'B_mean_diff', 'B_mean_papg', 'B_mean_ppg', 'B_neutral_win_ratio', 'B_num_games', 'B_ot_loss_missing', 'B_ot_ratio', 'B_ot_win_missing', 'B_ot_win_ratio', 'B_recent_mean_pts_against', 'B_recent_mean_pts_for', 'B_recent_mean_score_diff', 'B_recent_std_pts_against', 'B_recent_std_pts_for', 'B_recent_std_score_diff', 'B_recent_win_ratio', 'B_std_diff', 'B_std_papg', 'B_std_ppg', 'B_win_ratio', 'A_Loc_A', 'A_Loc_H']",5,0.999672313656864,0.5650478630895996,0.3729880783496078,13.700289974598173,0.9998421468034728,0.756155412690173
W,adj_score_diff,"XGBRegressor(base_score=0.5, booster='gbtree', colsample_bylevel=1,
             colsample_bynode=1, colsample_bytree=1, gamma=0, gpu_id=-1,
             importance_type='gain', interaction_constraints='',
             learning_rate=0.300000012, max_delta_step=0, max_depth=6,
             min_child_weight=1, missing=nan, monotone_constraints='()',
             n_estimators=100, n_jobs=-1, num_parallel_tree=1, random_state=0,
             reg_alpha=0, reg_lambda=1, scale_pos_weight=1, subsample=1,
             tree_method='exact', validate_parameters=1, verbosity=None)",37,"['A_1_pos_loss_missing', 'A_1_pos_win_missing', 'A_ot_loss_missing', 'A_ot_win_missing', 'A_PlayIn', 'B_1_pos_loss_missing', 'B_1_pos_win_missing', 'B_ot_loss_missing', 'B_ot_win_missing', 'B_PlayIn', 'A_Loc_A', 'A_Loc_H', '1_pos_game_ratio_diff', '1_pos_win_ratio_diff', 'Seed_diff', 'away_win_ratio_diff', 'home_win_ratio_diff', 'max_loss_diff_diff', 'max_win_diff_diff', 'mean_diff_diff', 'mean_papg_diff', 'mean_ppg_diff', 'neutral_win_ratio_diff', 'num_games_diff', 'ot_ratio_diff', 'ot_win_ratio_diff', 'recent_mean_pts_against_diff', 'recent_mean_pts_for_diff', 'recent_mean_score_diff_diff', 'recent_std_pts_against_diff', 'recent_std_pts_for_diff', 'recent_std_score_diff_diff', 'recent_win_ratio_diff', 'std_diff_diff', 'std_papg_diff', 'std_ppg_diff', 'win_ratio_diff']",5,0.9994131326270712,0.55259392455567,0.50359051710749,13.9060685185948,0.9995263157238492,0.7467036696881364
W,adj_score_diff,SVR(),62,"['A_1_pos_game_ratio', 'A_1_pos_loss_missing', 'A_1_pos_win_missing', 'A_1_pos_win_ratio', 'A_PlayIn', 'A_Seed', 'A_away_win_ratio', 'A_home_win_ratio', 'A_max_loss_diff', 'A_max_win_diff', 'A_mean_diff', 'A_mean_papg', 'A_mean_ppg', 'A_neutral_win_ratio', 'A_num_games', 'A_ot_loss_missing', 'A_ot_ratio', 'A_ot_win_missing', 'A_ot_win_ratio', 'A_recent_mean_pts_against', 'A_recent_mean_pts_for', 'A_recent_mean_score_diff', 'A_recent_std_pts_against', 'A_recent_std_pts_for', 'A_recent_std_score_diff', 'A_recent_win_ratio', 'A_std_diff', 'A_std_papg', 'A_std_ppg', 'A_win_ratio', 'B_1_pos_game_ratio', 'B_1_pos_loss_missing', 'B_1_pos_win_missing', 'B_1_pos_win_ratio', 'B_PlayIn', 'B_Seed', 'B_away_win_ratio', 'B_home_win_ratio', 'B_max_loss_diff', 'B_max_win_diff', 'B_mean_diff', 'B_mean_papg', 'B_mean_ppg', 'B_neutral_win_ratio', 'B_num_games', 'B_ot_loss_missing', 'B_ot_ratio', 'B_ot_win_missing', 'B_ot_win_ratio', 'B_recent_mean_pts_against', 'B_recent_mean_pts_for', 'B_recent_mean_score_diff', 'B_recent_std_pts_against', 'B_recent_std_pts_for', 'B_recent_std_score_diff', 'B_recent_win_ratio', 'B_std_diff', 'B_std_papg', 'B_std_ppg', 'B_win_ratio', 'A_Loc_A', 'A_Loc_H']",5,0.5357176808698616,0.5105605318954681,14.186634007139943,14.548040468164665,0.7807958993081143,0.7650081859202171
W,adj_score_diff,SVR(),37,"['A_1_pos_loss_missing', 'A_1_pos_win_missing', 'A_ot_loss_missing', 'A_ot_win_missing', 'A_PlayIn', 'B_1_pos_loss_missing', 'B_1_pos_win_missing', 'B_ot_loss_missing', 'B_ot_win_missing', 'B_PlayIn', 'A_Loc_A', 'A_Loc_H', '1_pos_game_ratio_diff', '1_pos_win_ratio_diff', 'Seed_diff', 'away_win_ratio_diff', 'home_win_ratio_diff', 'max_loss_diff_diff', 'max_win_diff_diff', 'mean_diff_diff', 'mean_papg_diff', 'mean_ppg_diff', 'neutral_win_ratio_diff', 'num_games_diff', 'ot_ratio_diff', 'ot_win_ratio_diff', 'recent_mean_pts_against_diff', 'recent_mean_pts_for_diff', 'recent_mean_score_diff_diff', 'recent_std_pts_against_diff', 'recent_std_pts_for_diff', 'recent_std_score_diff_diff', 'recent_win_ratio_diff', 'std_diff_diff', 'std_papg_diff', 'std_ppg_diff', 'win_ratio_diff']",5,0.5187413915440119,0.4951081961152394,14.443841374096754,14.775600459976667,0.7692676284988609,0.7650081859202171
W,adj_score_diff,KNeighborsRegressor(n_jobs=-1),62,"['A_1_pos_game_ratio', 'A_1_pos_loss_missing', 'A_1_pos_win_missing', 'A_1_pos_win_ratio', 'A_PlayIn', 'A_Seed', 'A_away_win_ratio', 'A_home_win_ratio', 'A_max_loss_diff', 'A_max_win_diff', 'A_mean_diff', 'A_mean_papg', 'A_mean_ppg', 'A_neutral_win_ratio', 'A_num_games', 'A_ot_loss_missing', 'A_ot_ratio', 'A_ot_win_missing', 'A_ot_win_ratio', 'A_recent_mean_pts_against', 'A_recent_mean_pts_for', 'A_recent_mean_score_diff', 'A_recent_std_pts_against', 'A_recent_std_pts_for', 'A_recent_std_score_diff', 'A_recent_win_ratio', 'A_std_diff', 'A_std_papg', 'A_std_ppg', 'A_win_ratio', 'B_1_pos_game_ratio', 'B_1_pos_loss_missing', 'B_1_pos_win_missing', 'B_1_pos_win_ratio', 'B_PlayIn', 'B_Seed', 'B_away_win_ratio', 'B_home_win_ratio', 'B_max_loss_diff', 'B_max_win_diff', 'B_mean_diff', 'B_mean_papg', 'B_mean_ppg', 'B_neutral_win_ratio', 'B_num_games', 'B_ot_loss_missing', 'B_ot_ratio', 'B_ot_win_missing', 'B_ot_win_ratio', 'B_recent_mean_pts_against', 'B_recent_mean_pts_for', 'B_recent_mean_score_diff', 'B_recent_std_pts_against', 'B_recent_std_pts_for', 'B_recent_std_score_diff', 'B_recent_win_ratio', 'B_std_diff', 'B_std_papg', 'B_std_ppg', 'B_win_ratio', 'A_Loc_A', 'A_Loc_H']",5,0.61894561017659,0.4326474847161387,12.852413138491766,15.657414717316268,0.7819033654151876,0.7030986702871062
W,adj_score_diff,KNeighborsRegressor(n_jobs=-1),37,"['A_1_pos_loss_missing', 'A_1_pos_win_missing', 'A_ot_loss_missing', 'A_ot_win_missing', 'A_PlayIn', 'B_1_pos_loss_missing', 'B_1_pos_win_missing', 'B_ot_loss_missing', 'B_ot_win_missing', 'B_PlayIn', 'A_Loc_A', 'A_Loc_H', '1_pos_game_ratio_diff', '1_pos_win_ratio_diff', 'Seed_diff', 'away_win_ratio_diff', 'home_win_ratio_diff', 'max_loss_diff_diff', 'max_win_diff_diff', 'mean_diff_diff', 'mean_papg_diff', 'mean_ppg_diff', 'neutral_win_ratio_diff', 'num_games_diff', 'ot_ratio_diff', 'ot_win_ratio_diff', 'recent_mean_pts_against_diff', 'recent_mean_pts_for_diff', 'recent_mean_score_diff_diff', 'recent_std_pts_against_diff', 'recent_std_pts_for_diff', 'recent_std_score_diff_diff', 'recent_win_ratio_diff', 'std_diff_diff', 'std_papg_diff', 'std_ppg_diff', 'win_ratio_diff']",5,0.606967719459651,0.416758052100609,13.052564972467495,15.868570888200177,0.7744802752081954,0.7043744759014495
M,adj_score_diff,LinearRegression(n_jobs=-1),68,"['Season', 'A_PlayIn', 'B_PlayIn', 'A_max_win_diff', 'A_max_loss_diff', 'A_num_games', 'A_win_ratio', 'A_mean_ppg', 'A_mean_papg', 'A_std_ppg', 'A_std_papg', 'A_mean_diff', 'A_std_diff', 'A_home_win_ratio', 'A_away_win_ratio', 'A_neutral_win_ratio', 'A_1_pos_win_missing', 'A_1_pos_loss_missing', 'A_ot_win_missing', 'A_ot_loss_missing', 'A_1_pos_game_ratio', 'A_1_pos_win_ratio', 'A_ot_ratio', 'A_ot_win_ratio', 'A_recent_win_ratio', 'A_recent_mean_pts_for', 'A_recent_mean_pts_against', 'A_recent_mean_score_diff', 'A_recent_std_pts_for', 'A_recent_std_pts_against', 'A_recent_std_score_diff', 'B_max_win_diff', 'B_max_loss_diff', 'B_num_games', 'B_win_ratio', 'B_mean_ppg', 'B_mean_papg', 'B_std_ppg', 'B_std_papg', 'B_mean_diff', 'B_std_diff', 'B_home_win_ratio', 'B_away_win_ratio', 'B_neutral_win_ratio', 'B_1_pos_win_missing', 'B_1_pos_loss_missing', 'B_ot_win_missing', 'B_ot_loss_missing', 'B_1_pos_game_ratio', 'B_1_pos_win_ratio', 'B_ot_ratio', 'B_ot_win_ratio', 'B_recent_win_ratio', 'B_recent_mean_pts_for', 'B_recent_mean_pts_against', 'B_recent_mean_score_diff', 'B_recent_std_pts_for', 'B_recent_std_pts_against', 'B_recent_std_score_diff', 'A_seed_win_prob', 'B_seed_win_prob', 'A_Loc_A', 'A_Loc_H', 'round_2', 'round_3', 'round_4', 'round_5', 'round_6']",5,0.43018599989830353,0.2350546769794038,11.04250871512231,11.732446932285804,0.7259722097175955,0.7012176693075707
M,adj_score_diff,LinearRegression(n_jobs=-1),43,"['Season', 'A_1_pos_loss_missing', 'A_1_pos_win_missing', 'A_ot_loss_missing', 'A_ot_win_missing', 'A_PlayIn', 'B_1_pos_loss_missing', 'B_1_pos_win_missing', 'B_ot_loss_missing', 'B_ot_win_missing', 'B_PlayIn', 'A_Loc_A', 'A_Loc_H', 'round_2', 'round_3', 'round_4', 'round_5', 'round_6', '1_pos_game_ratio_diff', '1_pos_win_ratio_diff', 'away_win_ratio_diff', 'home_win_ratio_diff', 'max_loss_diff_diff', 'max_win_diff_diff', 'mean_diff_diff', 'mean_papg_diff', 'mean_ppg_diff', 'neutral_win_ratio_diff', 'num_games_diff', 'ot_ratio_diff', 'ot_win_ratio_diff', 'recent_mean_pts_against_diff', 'recent_mean_pts_for_diff', 'recent_mean_score_diff_diff', 'recent_std_pts_against_diff', 'recent_std_pts_for_diff', 'recent_std_score_diff_diff', 'recent_win_ratio_diff', 'std_diff_diff', 'std_papg_diff', 'std_ppg_diff', 'win_ratio_diff', 'seed_win_prob_diff']",5,0.42183905429621776,-1.1447699258675219e+22,11.123275858208213,703703386296.2828,0.7206438200315934,0.6957888208523686
M,adj_score_diff,RandomForestRegressor(n_jobs=-1),68,"['Season', 'A_PlayIn', 'B_PlayIn', 'A_max_win_diff', 'A_max_loss_diff', 'A_num_games', 'A_win_ratio', 'A_mean_ppg', 'A_mean_papg', 'A_std_ppg', 'A_std_papg', 'A_mean_diff', 'A_std_diff', 'A_home_win_ratio', 'A_away_win_ratio', 'A_neutral_win_ratio', 'A_1_pos_win_missing', 'A_1_pos_loss_missing', 'A_ot_win_missing', 'A_ot_loss_missing', 'A_1_pos_game_ratio', 'A_1_pos_win_ratio', 'A_ot_ratio', 'A_ot_win_ratio', 'A_recent_win_ratio', 'A_recent_mean_pts_for', 'A_recent_mean_pts_against', 'A_recent_mean_score_diff', 'A_recent_std_pts_for', 'A_recent_std_pts_against', 'A_recent_std_score_diff', 'B_max_win_diff', 'B_max_loss_diff', 'B_num_games', 'B_win_ratio', 'B_mean_ppg', 'B_mean_papg', 'B_std_ppg', 'B_std_papg', 'B_mean_diff', 'B_std_diff', 'B_home_win_ratio', 'B_away_win_ratio', 'B_neutral_win_ratio', 'B_1_pos_win_missing', 'B_1_pos_loss_missing', 'B_ot_win_missing', 'B_ot_loss_missing', 'B_1_pos_game_ratio', 'B_1_pos_win_ratio', 'B_ot_ratio', 'B_ot_win_ratio', 'B_recent_win_ratio', 'B_recent_mean_pts_for', 'B_recent_mean_pts_against', 'B_recent_mean_score_diff', 'B_recent_std_pts_for', 'B_recent_std_pts_against', 'B_recent_std_score_diff', 'A_seed_win_prob', 'B_seed_win_prob', 'A_Loc_A', 'A_Loc_H', 'round_2', 'round_3', 'round_4', 'round_5', 'round_6']",5,0.9128986221715765,0.21357876642507198,4.31726720168092,11.875260597165596,0.9296910766074357,0.6669569622906858
M,adj_score_diff,RandomForestRegressor(n_jobs=-1),43,"['Season', 'A_1_pos_loss_missing', 'A_1_pos_win_missing', 'A_ot_loss_missing', 'A_ot_win_missing', 'A_PlayIn', 'B_1_pos_loss_missing', 'B_1_pos_win_missing', 'B_ot_loss_missing', 'B_ot_win_missing', 'B_PlayIn', 'A_Loc_A', 'A_Loc_H', 'round_2', 'round_3', 'round_4', 'round_5', 'round_6', '1_pos_game_ratio_diff', '1_pos_win_ratio_diff', 'away_win_ratio_diff', 'home_win_ratio_diff', 'max_loss_diff_diff', 'max_win_diff_diff', 'mean_diff_diff', 'mean_papg_diff', 'mean_ppg_diff', 'neutral_win_ratio_diff', 'num_games_diff', 'ot_ratio_diff', 'ot_win_ratio_diff', 'recent_mean_pts_against_diff', 'recent_mean_pts_for_diff', 'recent_mean_score_diff_diff', 'recent_std_pts_against_diff', 'recent_std_pts_for_diff', 'recent_std_score_diff_diff', 'recent_win_ratio_diff', 'std_diff_diff', 'std_papg_diff', 'std_ppg_diff', 'win_ratio_diff', 'seed_win_prob_diff']",5,0.913006096767211,0.21553559187692897,4.3146019161092415,11.880223487328655,0.9347053318818871,0.6753024519352557
M,adj_score_diff,"XGBRegressor(base_score=0.5, booster='gbtree', colsample_bylevel=1,
             colsample_bynode=1, colsample_bytree=1, gamma=0, gpu_id=-1,
             importance_type='gain', interaction_constraints='',
             learning_rate=0.300000012, max_delta_step=0, max_depth=6,
             min_child_weight=1, missing=nan, monotone_constraints='()',
             n_estimators=100, n_jobs=-1, num_parallel_tree=1, random_state=0,
             reg_alpha=0, reg_lambda=1, scale_pos_weight=1, subsample=1,
             tree_method='exact', validate_parameters=1, verbosity=None)",68,"['Season', 'A_PlayIn', 'B_PlayIn', 'A_max_win_diff', 'A_max_loss_diff', 'A_num_games', 'A_win_ratio', 'A_mean_ppg', 'A_mean_papg', 'A_std_ppg', 'A_std_papg', 'A_mean_diff', 'A_std_diff', 'A_home_win_ratio', 'A_away_win_ratio', 'A_neutral_win_ratio', 'A_1_pos_win_missing', 'A_1_pos_loss_missing', 'A_ot_win_missing', 'A_ot_loss_missing', 'A_1_pos_game_ratio', 'A_1_pos_win_ratio', 'A_ot_ratio', 'A_ot_win_ratio', 'A_recent_win_ratio', 'A_recent_mean_pts_for', 'A_recent_mean_pts_against', 'A_recent_mean_score_diff', 'A_recent_std_pts_for', 'A_recent_std_pts_against', 'A_recent_std_score_diff', 'B_max_win_diff', 'B_max_loss_diff', 'B_num_games', 'B_win_ratio', 'B_mean_ppg', 'B_mean_papg', 'B_std_ppg', 'B_std_papg', 'B_mean_diff', 'B_std_diff', 'B_home_win_ratio', 'B_away_win_ratio', 'B_neutral_win_ratio', 'B_1_pos_win_missing', 'B_1_pos_loss_missing', 'B_ot_win_missing', 'B_ot_loss_missing', 'B_1_pos_game_ratio', 'B_1_pos_win_ratio', 'B_ot_ratio', 'B_ot_win_ratio', 'B_recent_win_ratio', 'B_recent_mean_pts_for', 'B_recent_mean_pts_against', 'B_recent_mean_score_diff', 'B_recent_std_pts_for', 'B_recent_std_pts_against', 'B_recent_std_score_diff', 'A_seed_win_prob', 'B_seed_win_prob', 'A_Loc_A', 'A_Loc_H', 'round_2', 'round_3', 'round_4', 'round_5', 'round_6']",5,0.9970077938557121,0.09952865903701502,0.7999343491839112,12.749692177097728,0.9936274967192407,0.6393715987805837
M,adj_score_diff,"XGBRegressor(base_score=0.5, booster='gbtree', colsample_bylevel=1,
             colsample_bynode=1, colsample_bytree=1, gamma=0, gpu_id=-1,
             importance_type='gain', interaction_constraints='',
             learning_rate=0.300000012, max_delta_step=0, max_depth=6,
             min_child_weight=1, missing=nan, monotone_constraints='()',
             n_estimators=100, n_jobs=-1, num_parallel_tree=1, random_state=0,
             reg_alpha=0, reg_lambda=1, scale_pos_weight=1, subsample=1,
             tree_method='exact', validate_parameters=1, verbosity=None)",43,"['Season', 'A_1_pos_loss_missing', 'A_1_pos_win_missing', 'A_ot_loss_missing', 'A_ot_win_missing', 'A_PlayIn', 'B_1_pos_loss_missing', 'B_1_pos_win_missing', 'B_ot_loss_missing', 'B_ot_win_missing', 'B_PlayIn', 'A_Loc_A', 'A_Loc_H', 'round_2', 'round_3', 'round_4', 'round_5', 'round_6', '1_pos_game_ratio_diff', '1_pos_win_ratio_diff', 'away_win_ratio_diff', 'home_win_ratio_diff', 'max_loss_diff_diff', 'max_win_diff_diff', 'mean_diff_diff', 'mean_papg_diff', 'mean_ppg_diff', 'neutral_win_ratio_diff', 'num_games_diff', 'ot_ratio_diff', 'ot_win_ratio_diff', 'recent_mean_pts_against_diff', 'recent_mean_pts_for_diff', 'recent_mean_score_diff_diff', 'recent_std_pts_against_diff', 'recent_std_pts_for_diff', 'recent_std_score_diff_diff', 'recent_win_ratio_diff', 'std_diff_diff', 'std_papg_diff', 'std_ppg_diff', 'win_ratio_diff', 'seed_win_prob_diff']",5,0.996125718566787,0.10469769361841963,0.9101024193487259,12.713481004770896,0.9925826192054696,0.6514784112647514
M,adj_score_diff,SVR(),68,"['Season', 'A_PlayIn', 'B_PlayIn', 'A_max_win_diff', 'A_max_loss_diff', 'A_num_games', 'A_win_ratio', 'A_mean_ppg', 'A_mean_papg', 'A_std_ppg', 'A_std_papg', 'A_mean_diff', 'A_std_diff', 'A_home_win_ratio', 'A_away_win_ratio', 'A_neutral_win_ratio', 'A_1_pos_win_missing', 'A_1_pos_loss_missing', 'A_ot_win_missing', 'A_ot_loss_missing', 'A_1_pos_game_ratio', 'A_1_pos_win_ratio', 'A_ot_ratio', 'A_ot_win_ratio', 'A_recent_win_ratio', 'A_recent_mean_pts_for', 'A_recent_mean_pts_against', 'A_recent_mean_score_diff', 'A_recent_std_pts_for', 'A_recent_std_pts_against', 'A_recent_std_score_diff', 'B_max_win_diff', 'B_max_loss_diff', 'B_num_games', 'B_win_ratio', 'B_mean_ppg', 'B_mean_papg', 'B_std_ppg', 'B_std_papg', 'B_mean_diff', 'B_std_diff', 'B_home_win_ratio', 'B_away_win_ratio', 'B_neutral_win_ratio', 'B_1_pos_win_missing', 'B_1_pos_loss_missing', 'B_ot_win_missing', 'B_ot_loss_missing', 'B_1_pos_game_ratio', 'B_1_pos_win_ratio', 'B_ot_ratio', 'B_ot_win_ratio', 'B_recent_win_ratio', 'B_recent_mean_pts_for', 'B_recent_mean_pts_against', 'B_recent_mean_score_diff', 'B_recent_std_pts_for', 'B_recent_std_pts_against', 'B_recent_std_score_diff', 'A_seed_win_prob', 'B_seed_win_prob', 'A_Loc_A', 'A_Loc_H', 'round_2', 'round_3', 'round_4', 'round_5', 'round_6']",5,0.376386955787219,0.14344253850943722,11.552030963016795,12.354382821957369,0.728688378336348,0.6694455848568758
M,adj_score_diff,SVR(),43,"['Season', 'A_1_pos_loss_missing', 'A_1_pos_win_missing', 'A_ot_loss_missing', 'A_ot_win_missing', 'A_PlayIn', 'B_1_pos_loss_missing', 'B_1_pos_win_missing', 'B_ot_loss_missing', 'B_ot_win_missing', 'B_PlayIn', 'A_Loc_A', 'A_Loc_H', 'round_2', 'round_3', 'round_4', 'round_5', 'round_6', '1_pos_game_ratio_diff', '1_pos_win_ratio_diff', 'away_win_ratio_diff', 'home_win_ratio_diff', 'max_loss_diff_diff', 'max_win_diff_diff', 'mean_diff_diff', 'mean_papg_diff', 'mean_ppg_diff', 'neutral_win_ratio_diff', 'num_games_diff', 'ot_ratio_diff', 'ot_win_ratio_diff', 'recent_mean_pts_against_diff', 'recent_mean_pts_for_diff', 'recent_mean_score_diff_diff', 'recent_std_pts_against_diff', 'recent_std_pts_for_diff', 'recent_std_score_diff_diff', 'recent_win_ratio_diff', 'std_diff_diff', 'std_papg_diff', 'std_ppg_diff', 'win_ratio_diff', 'seed_win_prob_diff']",5,0.36952866490008945,0.1385651858227555,11.61557137811231,12.395664684461632,0.7239875481200772,0.6681903547313527
